feature_1,feature_2,feature_3,feature_4,feature_5,target_1,target_2,target_3
29.807076404450807,159.17169688924005,0.14077045777121333,51.00974615421664,-62.39765360970695,10936.33504362173,-97.93576232646964,-553.7640295695186
11.375540844608736,119.20233691363445,0.22489680573040727,57.929900291902115,-64.53110348450554,7103.616794058121,-102.97862480051775,-560.6655932497277
46.372816083151285,166.6685651892513,0.558134158128215,82.08432539873999,-85.5364153137761,12963.648574640605,-151.93325980539046,-737.0816645203419
20.351199264000677,162.3379565959907,0.7640930002129815,85.84884505319386,-96.89875623236084,10163.822167058668,-185.43003123695811,-849.7794151332562
36.50089137415928,160.24691704572666,0.619351305936299,79.13004683922497,-57.09609638875281,11666.821800748294,-152.9603890069222,-482.7872822299935
22.46844304357644,148.97858679882407,0.23213391280015616,57.16550181378054,-84.31511809650488,9686.883766625337,-123.33002198731312,-752.2650219184877
30.802720847112433,152.86566039892756,0.0009430425274903342,72.27027142889175,-90.21432925358674,10722.434273010167,-129.37007741035353,-793.5694835046398
31.868411173731186,133.4442527118104,0.7571505803074392,67.7547383181595,-74.19690888195115,9858.211023384121,-134.14341457638486,-651.079584322215
17.394178221021082,151.9312692642303,0.9852073259110937,74.78306720175442,-54.48864003587764,9337.940718458332,-167.43279784756962,-475.105285956474
48.783385110582344,119.75559056784783,0.8099131203060904,93.51645172770472,-97.82267110783123,10861.171148096928,-186.28037843799498,-858.9040298674995
41.00531293444458,180.51743973603766,0.46020661815661534,88.79307193293259,-61.709795598455614,13126.563406963181,-168.4080222370989,-533.9557623479681
47.579957662567566,118.57769546987078,0.9037672613991066,54.19947506945795,-71.37633860306455,10686.274942759681,-100.22002288477836,-617.8743538201004
45.79309401710595,108.49662898894664,0.40984767311835,94.51545988872822,-78.72754417240915,10000.45275934506,-194.65862161664438,-680.3287265439724
33.915999152443405,143.62460263571575,0.5249340842434675,73.58835755749118,-62.795977794746996,10568.446285872771,-153.33114554183223,-541.6486283657853
46.87496940092467,165.83074395060618,0.47712976739568325,87.19310724429992,-51.70877877791838,12983.62816085629,-186.81313162486617,-441.0048139774011
13.53970008207678,143.77168249335415,0.44762387266552495,57.001961563217606,-88.53968944186545,8534.071220175174,-117.68704806813717,-788.8474470950925
17.83931449676581,127.67541319513086,0.7751907692939057,83.5359762853524,-92.81763174639401,8170.091504113604,-176.0311832221223,-824.1800482616761
11.809091556421523,155.81711838904408,0.526768907269492,61.816300880472895,-54.35591273886515,8975.752626628746,-106.44746743193862,-466.83315466534515
23.013213230530575,134.70023354122,0.31671712202521607,71.91904485704657,-66.55234612713483,9035.240208422365,-155.77156496494132,-604.7644864421175
25.54709158757928,193.2867690126633,0.2581581676584783,50.84314350410522,-78.10069892190171,12219.30947358972,-98.56122923448503,-699.829541115504
20.853961270955836,192.2645139603572,0.037747316967433386,57.5805318965238,-71.33702148678584,11704.439300111928,-114.15776865831543,-624.8694167811352
43.14950036607718,150.23718199720955,0.583195161883046,54.60402465618099,-62.7193047411878,11823.284878914576,-92.10706178467308,-540.2011484992607
24.270133067743572,132.78839940182584,0.2299614154010342,61.98720864691292,-61.34840506471414,9063.425014721204,-106.48408588244511,-537.3730835470468
21.23738038749523,173.7132413956639,0.1481339220163831,55.00090450121611,-54.00529095905177,10806.922690127221,-98.82159024313039,-468.75397345058474
31.70784332632994,103.67129434830666,0.6538299638276777,84.5955013309781,-78.65786055521886,8360.175678044445,-160.62792769346586,-689.9268944025671
15.636968998990506,147.47690060436514,0.6812092578215488,51.45199511046097,-85.32945449903025,8944.003398851732,-115.22763612322507,-765.7394307762692
42.08787923016159,133.63233942703334,0.752154892257666,80.88702503124989,-68.0167866605079,10883.425443195509,-174.0463269172853,-584.8190489284077
12.982025747190832,192.05358851025545,0.5035768963385915,57.03539154127871,-79.21360503602348,10905.913203968415,-124.2382608973387,-706.2225608206252
49.47547746402069,101.20030272726825,0.8940546052038866,97.25807285889485,-70.2700773025511,10011.657424297218,-178.76705769735153,-612.168728779845
40.889790771866295,155.2814875718349,0.9363427533982278,96.65470365549271,-79.00071007720248,11860.821429830623,-187.52774462023473,-683.6578890631101
17.948627261366894,174.06635810666262,0.8073709397924894,61.27515512604813,-92.35021066609127,10500.106171630452,-105.48359694210039,-815.667243781318
10.220884684944096,148.5017987524041,0.6355934820081872,80.72106491115147,-76.52866241705208,8446.957105513222,-143.22212139746077,-681.4998544949887
27.56383870630923,108.54030301627216,0.30372095359118867,51.40026597362292,-65.45410890294836,9694.586948065804,-112.17120568377861,-550.606560017493
38.274293753904686,197.24613900279022,0.9829449216202212,96.5894271525587,-60.035809616617506,13693.230844487487,-187.7830147836585,-507.91687232490244
39.160286721639494,151.80104313760978,0.27413616719193834,76.14936540958549,-75.33368616017266,11517.305321115182,-151.12295516346512,-648.4044601401962
40.85081386743783,161.41862443190115,0.20265692199043106,52.161157570888946,-91.73810548947995,12160.80614756365,-108.22584587618897,-779.5538867435131
12.961786069363615,123.66097827075073,0.44215411378658276,67.12499965040686,-79.26561451752842,7479.995260356018,-140.0618715497515,-708.3742716430512
24.338629141770905,148.3498085106804,0.05684057071238846,53.84247309306171,-60.68530355791509,9845.482817809228,-89.62941078139563,-538.6464207435113
14.634762381005189,142.91494919583218,0.9784944646717908,69.64722196866799,-79.35703646914635,8606.319112006158,-133.62239571324452,-698.292316038781
44.52413703502374,107.48958420019838,0.5884335564164248,83.49631710806615,-65.17346031978889,9819.713138622152,-163.85329460565367,-566.8254173405309
34.93192507310232,110.61603535474673,0.5569520916641753,73.49449540207198,-74.63931591609551,9022.918964867264,-156.245895468852,-654.1686035518302
23.235920994105967,183.74725196187745,0.6557962798997199,69.18610873597272,-87.93884374453016,11515.585035470633,-124.96504961624427,-789.6908328612215
12.542334011440946,123.98199522065903,0.49702364777720665,55.95785227702324,-60.19247459884628,7453.314806734643,-124.50719882773068,-529.3945098067649
22.439292868626488,119.49582714986306,0.03206351709454158,62.24695228468282,-95.78932729646564,8223.829270699604,-117.5100040512227,-865.5943716892536
23.007332881069882,150.49114512501393,0.6123112888403968,55.00716438691756,-73.75548586224247,9826.97841302488,-99.7193319288057,-653.260088531241
26.988276563802863,176.87471313625127,0.7161738769564306,90.37493658283304,-89.55544828782975,12760.14490871605,-183.35672952073747,-786.560468398864
35.502298854208526,106.19465185789879,0.41674906062405315,56.76199139923613,-96.64671857293122,8860.400604091643,-106.6754562776043,-856.4297061534751
45.48850970305306,157.68079196382558,0.7572955720711929,79.76866832744467,-74.85330314583756,12435.25105195186,-152.96581540886606,-668.5076210476265
28.888597006477973,111.92104428405733,0.22700129933842061,67.13702067944229,-75.02189220325383,8485.608031842981,-133.7294442343447,-678.39904226379
14.783769837532068,103.64610508256185,0.22127659106618403,61.298919232759175,-64.65495491621397,6661.435659025559,-121.29729580800895,-581.9644333938777
38.5297914889198,105.27439521622173,0.16141698768757395,81.97342197460519,-62.762465347404756,9112.853659165134,-162.2130316628697,-540.2067890945623
35.42694397984605,183.41641082084413,0.37199475978916186,72.85011546884704,-63.61042556535516,13211.795854183587,-141.89158204866754,-549.3888805014391
32.45108790277985,111.79724836280616,0.8470120353890835,70.00727336422796,-79.52206335416224,8846.263512399068,-134.8758560813549,-699.6373798243817
40.83868719818244,104.5151364412292,0.8279120621490643,79.64260024461107,-68.41551063867188,9315.767874331823,-171.70360303165896,-604.1661370091305
29.75182385457563,143.7899887142912,0.3828242079635038,74.56338142450004,-71.15273786780199,10157.312616688076,-149.49580607426662,-622.0874066703191
30.909313175279763,184.39934719420248,0.5891187359802366,65.17421042757803,-78.92191219415402,12299.063832450569,-123.4285981573018,-712.8328459401355
27.101640734341984,126.2408376489302,0.7208163164749156,77.95306438826259,-70.13936529070034,9022.586917987952,-150.84271626606122,-641.6689620728517
11.016765069763807,142.17126175259165,0.24120677462802298,83.47492882753473,-52.63760616468687,8214.706959078092,-151.43756989100225,-470.66078845945003
14.315657079732178,103.99225325637512,0.16814108589474708,51.33465792934271,-90.35531281593113,6628.578661604862,-92.52731158671988,-811.5005006044844
11.25716742746937,144.90785141348758,0.972095993212311,73.29358644538377,-54.71139521072369,8376.217607062305,-154.78283595050303,-476.6422602063039
35.45641645055122,157.76130806371336,0.6175573132096185,52.88416422917719,-97.32722430084009,11434.005321065824,-105.1799485131222,-856.6369727045568
22.574239243053068,157.09070537521447,0.9814157218336639,59.320270703405555,-84.58053935491697,10111.143886667394,-118.4035125993506,-733.4303814727275
30.342827646588113,133.24266921743651,0.3377559871322291,78.02543670389866,-85.59273756942359,9700.196801411512,-154.42732077154392,-760.6453749884728
46.30265895704372,131.55331806631355,0.7030316999741315,93.30944576327903,-68.68174460595472,11205.272420055537,-183.1484540242679,-590.116649059849
19.971689165955,110.66236189365979,0.22260363654123771,94.14028395942424,-93.43875241113548,7528.853479669471,-177.99472469754457,-833.4856984113982
26.415316921425188,136.67983206462685,0.26120017127391293,53.49720050693156,-55.88261940801231,9478.874131684513,-103.0284747103764,-475.91871897008684
40.22204554172195,109.94946688729647,0.511902121269624,70.95525431433533,-58.572429576747936,9519.520918851687,-120.89282294419431,-509.08134789111125
19.1519266196649,176.65959447120517,0.3196181255080712,79.15032415022756,-67.39670901573612,10757.716266893636,-153.08751060797937,-588.450350030335
13.079196393151719,196.62742977481858,0.16762156384058446,57.35349522751717,-77.07930841039011,11142.760255120382,-126.32774044089058,-697.9503671421768
21.590058116550722,197.0074456666707,0.262880701989326,88.27161083723858,-53.35219789289608,12012.52216413027,-182.23802746705383,-473.52687840910977
16.448851490160177,186.50710993753938,0.03574839446586464,87.21176292186195,-58.4626722639722,10969.993122662661,-165.1879478104182,-518.7800587499444
47.18790609370292,160.0792149339619,0.7044236214774866,95.16705068533973,-75.03424259593776,12727.125129451935,-211.0245072308773,-639.0800549169603
42.32481518257668,170.086569724388,0.4921166570858616,50.42430060417215,-64.90633227728443,12735.196965613059,-118.57622414431567,-584.966452314352
35.33615026041694,128.5205802680414,0.09424306640452562,60.834212199450135,-71.65350239101576,9961.055928199763,-121.0367509599992,-630.5398908533913
44.85842360750871,163.07704201726207,0.1716939931284912,91.35933571226609,-70.60288808058678,12635.11299637895,-167.59636968107225,-616.6615821857997
42.14688307596458,145.56495494398774,0.10253453811264401,83.52900254134677,-83.45119652812645,11498.133261756999,-146.93980091280716,-750.7570624390996
17.462802355441433,148.20173397769327,0.6125928082758765,94.71949268492455,-76.89576976875516,9157.819957915115,-189.6326075337963,-687.9708843485438
45.70235993959911,175.77765603751578,0.0942103636124938,52.858982726513325,-96.09392846051279,13369.03136115419,-89.33448333017593,-857.4008474867285
31.573689676626028,128.19183555972518,0.7542823330352161,79.84819828582215,-82.13256541677038,9578.922237567213,-154.84096625993473,-746.7128786929943
42.2976062065625,131.80396116945198,0.020510919320391174,78.45232874468371,-65.2085742318924,10823.775276386015,-179.77332762641393,-568.3514932687036
45.84365199693973,192.46417911286366,0.2493757879958921,51.783720818026616,-52.33919847469068,14207.916281893195,-102.4417107432493,-451.0924114817849
22.720138998874553,105.62242948509723,0.8906666758919072,75.67610384562417,-51.846794361848985,7548.40505158169,-156.18249618111207,-457.71061558679696
14.40207698110707,148.56342984133403,0.718531318122246,80.47601556549621,-72.21385654375541,8872.902939193704,-143.58591133321508,-640.1950879442617
19.117406501677667,191.28008004078617,0.07296833292568772,59.56465871010536,-69.66888740952089,11476.796075026552,-119.14960466089958,-626.2552516669863
27.08431154505025,161.0363007818157,0.8211261044851798,63.666479156233144,-90.71394072495163,10762.93636779158,-142.39602438838745,-784.9747506175803
42.72059063689972,154.64070742121322,0.4930351215402048,82.01736731488685,-65.23459459532347,12012.743371687915,-184.06528118570108,-566.0839961207764
44.429223330253734,124.97441792293552,0.8467830271688292,73.41504737999792,-96.46706036628069,10687.521112728833,-142.91087898536844,-833.1246270007846
10.278085221247629,134.32754890644483,0.6007397744503934,92.90068287841635,-85.76571571002778,7739.564446604598,-219.1009289564763,-783.5513911945133
30.42989210310263,185.2048415804693,0.6818330320328587,67.11908830045942,-66.58183263572789,12302.049159641874,-138.60149078817307,-592.3668441709184
26.69644012595116,155.92181317684583,0.9935015603957081,63.33298291941006,-84.48449342282554,10469.840677186166,-118.23300315069895,-740.1490726920119
18.88431241882921,151.474219375678,0.23233554592401817,99.24329701724213,-97.50765629427728,9464.916546867893,-213.18016386569454,-870.3923931958602
14.794614693347313,109.9579713540029,0.6239455747613883,95.55678850650418,-58.40647953245181,6972.881594476397,-173.08404178562148,-528.9928023191223
23.504606856145116,101.60281564551231,0.46032139005739836,51.44963724994899,-84.48349964327184,7434.384232393639,-82.7325693033506,-766.9854923478149
47.71638815650077,196.3685188687049,0.039451952922691436,88.5364307653283,-96.84473875706608,14584.058694990856,-192.12611605732243,-840.4124180129407
22.928117280830207,137.69861672868416,0.014470641502865034,55.516738691260144,-96.26059177485674,9173.553856145483,-115.43178678795326,-848.3652447838069
30.751624869734645,160.32130620995042,0.11922857781785867,51.37425974146855,-87.41206006056231,11090.65051088504,-87.23197932402573,-768.8995211960013
38.12075835580711,107.9715073187285,0.6490917405385481,63.684775798317446,-91.09920263892369,9207.88404528726,-124.14370590776848,-805.7915064802687
24.54518409517176,168.31142857230464,0.5671630879133922,63.46729395305522,-61.28499411099246,10874.539135575662,-145.01595113802878,-550.4232552276442
48.87128330883843,193.2566708705961,0.5534295611637274,90.96593811734823,-83.91579766664827,14551.393766828653,-181.31454445734312,-731.3363527443822
48.497891797684446,157.56652529974195,0.031856762528260085,85.53336229714176,-59.76521074800837,12736.943250643679,-183.70136561607984,-526.7911368696872
14.669568432215126,112.61153223754106,0.46930299636000705,99.0804713666007,-91.30770010884235,7636.469868351737,-179.1914593050131,-819.2494958687198
29.88994023569542,158.17215274734767,0.9246228178425285,85.57564501559092,-75.35604102279581,10896.990650181722,-157.43919452710037,-650.646893273319
22.035132392670786,176.63472131046524,0.3975918693106466,70.9127776628024,-65.59814332234356,11041.30121783565,-144.54395015803598,-597.8740813360708
21.393619775098706,140.64165365740186,0.6249224697884563,84.94638304726084,-67.40045730670727,9170.990056364344,-164.6359335576288,-589.1320276038124
11.475477894181312,187.98377479414677,0.7798186756231436,99.9729533593201,-69.94352950348656,10554.206555364008,-215.6686369951118,-608.8120670697969
34.382573359195874,164.86829533573643,0.7839252791418876,85.5070941281264,-53.75891990344151,11684.376243758332,-178.40122373890753,-458.47639525754914
30.10716092915446,189.92489182892024,0.5192800823952713,88.08406779901591,-88.57374261466278,12495.19675201203,-150.27254737066806,-778.127974283123
12.059150049999573,162.35053112473372,0.8579519454023363,96.91825075951297,-75.31403977689473,9329.32941330739,-188.74402200331926,-676.4325114287641
21.14585856946446,113.12879720048242,0.39137809336374696,55.68256306558417,-55.800372496379566,7775.589351036167,-95.45694859247912,-498.08930372702395
46.33063543866615,130.96917111051891,0.8886932147847983,85.23921467238634,-96.10531172024214,11186.278762423113,-162.55476694472827,-864.2637964234794
19.582475626678896,120.17949482524568,0.2402271663955453,92.54029789837244,-97.20558658734623,7957.667412037447,-164.1652323193243,-864.6889746701036
15.795794883648924,190.88264977168623,0.28021640699057104,97.71893001104465,-88.33488562208544,11120.397027142848,-224.01934097612474,-791.1384776442354
29.57811041110252,176.04000672874827,0.0531206241990011,60.54846448558497,-68.34893902309908,11756.867853379881,-123.65458961046004,-607.3317400891596
49.42601816442403,167.63983689100058,0.7955818365422829,75.1964503862122,-87.00601867750966,13320.38805415463,-121.74326689646716,-758.541969304165
19.682210860460017,130.09663196316217,0.4170552362327056,84.02774238222409,-90.48800580956005,8481.76229686358,-151.627607049875,-803.9272520537639
36.885421896235144,118.40447720502135,0.22911661391139904,62.37338647506687,-77.0598842320854,9608.707210685465,-103.72060599872388,-681.4518201143215
40.4647846131487,175.6451087988912,0.23179027761657967,80.02364316251371,-69.32009656152943,12828.551096546284,-158.98980384179188,-587.5176689124227
19.50550175969599,147.41579458790795,0.9013999412292332,62.87893912489997,-87.57211464916298,9324.099946916574,-129.30747477485454,-771.0902531714946
39.12865394447438,122.5789552150629,0.8339166004610369,66.67285102658236,-84.9654406638129,10044.659663540031,-144.58358594617846,-736.1618534183461
24.711325308770128,161.6621978165275,0.5535308853571833,72.07593482554326,-69.3220347594243,10537.567958150259,-157.83813659922325,-612.5756780168277
35.29223322374318,104.0333852138452,0.6161108004157211,76.45950493732835,-52.713078900527364,8727.66079538083,-137.73254743945031,-451.6592361702632
35.34118843043579,132.61702541282534,0.474325570550291,72.46829358125753,-66.26291362809559,10157.90617079589,-134.8667935534508,-587.652674443628
31.43098736299034,146.85569945911345,0.39166654287880887,74.65977598939645,-60.854792820772005,10487.885239720481,-148.35982100435427,-525.3150563029498
13.611590802176332,114.79583341094059,0.9154768812183315,64.92943781441463,-81.65949526222656,7099.506288692993,-117.65863139996239,-730.1736880320882
43.41209982356952,198.46544775908396,0.12561270352030207,57.94825470113153,-86.3872820307767,14264.559308133656,-113.13166949888064,-765.999323715349
22.83120259886943,120.90973645896142,0.41844678971622795,52.367498866341975,-77.28661283986887,8318.21448409056,-88.20949826311056,-684.3915809715775
17.46074041599417,113.03531300432655,0.34456190798787534,59.798936124583385,-59.64335856441632,7396.290430692293,-103.58476138560484,-530.9803971742487
11.631005662190557,120.35348738868964,0.49815072025114837,79.09718207528915,-77.18501791047221,7186.350586912702,-171.6917220565952,-665.6189650909455
33.63571772752967,176.90611331597242,0.45763187454517507,89.30577239015662,-57.66372956050695,12215.9246859671,-172.2186955955405,-497.80176469599854
37.1025744736913,142.55056592718427,0.5188895316510814,58.46237987214472,-50.56140096524365,10841.380060826048,-139.36331333894526,-420.70414677586496
10.663513157114245,156.54159397525382,0.1399189772269941,55.427767888632424,-96.39866671348318,8886.753688006875,-108.16062981977093,-850.9433727792042
30.48372233197124,102.10091569863607,0.5131415015132771,87.4645180274625,-97.72949219581481,8159.715027143888,-163.29876435183485,-863.9457625983728
19.059831007917516,103.44313085733145,0.24241881388721087,65.25791652686448,-92.5205148543319,7081.759654933325,-149.0095291561903,-827.5919102143289
35.806911616377995,144.58255498270162,0.18433134898819126,97.57497196136762,-80.78151621328269,10809.23296560256,-200.47522820970678,-726.5324559233583
16.97465716019966,181.66552432016235,0.06483421878619122,85.71589853051864,-93.44788954272838,10770.616750455534,-170.96473030880932,-841.2531128111029
37.63750952409864,188.52388787075654,0.7626525587561409,66.33780236215154,-56.4667761190622,13194.713320701005,-125.35361818492153,-482.7546957319684
25.469413852021496,108.67065675956403,0.42744192085655996,64.47713738968525,-98.84268744864681,7977.513391530434,-130.99612072346022,-879.8707839630175
47.46919954946938,153.83631021010228,0.6266436833117583,76.18491931356544,-84.21036418320887,12440.466294557325,-166.82094249664218,-730.4004746167608
15.50083776583973,191.32296862792705,0.7275933433047433,53.95723341391047,-90.76526852528973,11116.574177283508,-105.0866081400861,-829.439749358161
23.642654042010342,138.79727543978862,0.6793166653135535,55.88382563226495,-53.42303349212338,9311.821151112656,-133.1547214420768,-464.45082591713157
14.538940849623563,182.95658314283685,0.4705007190896823,58.79289406580963,-66.5259497554986,10601.096407174211,-118.72290608640301,-580.4992618026828
46.98774473114251,113.36956543994361,0.3878985289517298,88.73617966522801,-54.39848717743128,10367.177177161004,-182.15347089115133,-483.8500951293728
45.09357413523924,193.53944896677987,0.3759599096406637,75.69286796345612,-51.38356448448033,14194.22293881531,-151.51992148030024,-436.18965422913533
20.317665108606224,175.14233175313026,0.6400487969300563,50.528356138722145,-75.14508781613154,10785.591987298387,-106.24629795492925,-652.7116112547961
36.39936184136716,194.13343927869016,0.4947943549418734,83.67582637360545,-88.2840445975987,13350.679762328262,-187.49289354484455,-759.55585396431
42.688888008048636,167.66172335525064,0.8491322479885106,71.18450893302486,-90.31356069017053,12650.981889953004,-143.61850643494984,-796.5125929160901
32.2080324639785,136.3403931999427,0.8747019843267121,75.5426182481899,-88.85405691570797,10032.81019658496,-132.74942469918645,-775.7831925632671
31.18602313424026,193.81811725247223,0.17056037800651846,60.70581217064678,-64.57033461889986,12809.51398098124,-101.6369103914289,-551.2421018029245
19.67409163601807,127.55667763091785,0.13623365154572564,77.58911141970518,-97.97771359384997,8348.701570715739,-117.90704040089274,-867.948562618837
13.72411071223597,133.21725220617327,0.6304009260359995,98.95766198757443,-97.43194634836425,8040.042230732143,-169.3885632190039,-857.1746858891922
45.88863031813307,170.08084180017403,0.3012257480622794,53.672234550288074,-69.5928528808425,13100.278591748736,-123.79240926028632,-603.7499773018991
46.016722286533216,176.53162995253862,0.01857071876509886,64.19586998322153,-67.89714266312967,13426.779905909123,-134.42545039170747,-584.1227813871925
35.32405829093072,192.94034838491538,0.8886426693629551,62.14987964304149,-66.736853783877,13174.48700217868,-120.19833046183486,-589.1857471740497
23.561191641948028,120.48024090562095,0.22690076724380825,62.42746553755898,-81.40597477057044,8378.537514977963,-125.00382475240441,-722.5191786908975
23.968382984506434,179.7998035219224,0.9292806516858091,68.93531787826886,-59.702755564292346,11380.920820780113,-132.18123254966528,-521.0034468876142
39.038227154809576,173.85460533969635,0.7174344508782536,90.90548923720837,-73.31877061366912,12595.466051468693,-142.1099348968121,-647.3160151960749
45.884410398103086,106.37945562535978,0.7626534899114843,95.64293449821938,-94.72671849952903,9905.7054946602,-203.70337473376728,-831.8341250281173
45.48345697060469,138.7223141210207,0.20146149579316042,60.11075437294866,-60.14503464663274,11488.09885413229,-129.917168310146,-510.9548465249243
41.19502183430495,128.27654570600987,0.23419442561681292,77.14749689740563,-52.346610686477085,10522.299792831418,-128.4666327153908,-429.9964099293803
35.68126584617151,130.44904243540304,0.5212677538240658,81.84494860827402,-96.99818434988207,10086.91066665687,-170.3232785937005,-875.6374111423386
13.365598599801952,198.29468795547007,0.17209985264986216,76.09137371819224,-80.43243306497101,11247.66666623149,-145.41853841809942,-697.443331611602
16.465148563784552,164.2777413479928,0.3054316926830323,71.70381970984597,-75.62419775826262,9866.337560040134,-126.36062040825365,-674.983923186699
45.94216754108317,171.76761577934997,0.32146247794780447,59.59877529296189,-92.67646199608416,13177.02832118881,-110.29275294520431,-801.468075503942
34.2571623863836,197.6617637315009,0.1596299332527641,74.41096795996192,-56.614552610856144,13309.937712011651,-145.14730175712265,-480.7914653045961
